web-scraper-order,web-scraper-start-url,name,origin,topic,review,stay,triptype,rate
"1665328641-2223","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","albertjarrell","Flower Mound, Texas1 contribution1 helpful vote","Best Family Vacation Ever!","Our young adult daughters wanted a very nice beach and poolside vacation, and the Mauna Lani exceeded all expectations.  Our whole family was blown away with the facilities and exceptional customer service!","Date of stay: July 2022","null","ui_bubble_rating bubble_50"
"1665328641-2224","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","kateG9635XM","San Rafael, California1 contribution","All Stunning","We stayed at the Mauna Lani Auberge for two night at the end of our trip to the Big Island.  It was such a spectacular finale to our trip, that we were all sad to go.  It is clear in every experience at the hotel that each detail has been carefully considered and the staff are so warm and friendly.  We traveled with young children and they had so much fun. The keiki pool kept my  youngest entertained for hours and was comfortable and close to the larger pool so we could easily check out both without moving seats.  Our rooms were spacious, very comfortable and ideally situated to enjoy all that the hotel offered.  My only wish is that we could have stayed longer and lingered in the common spaces, and participated in more of the cool activities the hotel had on offer.","Date of stay: July 2022","null","ui_bubble_rating bubble_50"
"1665328641-2225","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Madeleine M","Austin4 contributions5 helpful votes","Wonderful in every way","Our recent trip back to the Mauna Lani was spectacular. Given the recent ways Covid has affected the travel and hotel industry, the resort has made huge and successful efforts to maintain the level of service, amenities and personal hospitality they have been known for. The Mauna Lani underwent a recent $200 million renovation and everything is fresh and updated. The rooms are elegant, spacious and bright, there are new pools (family and adult), a fantastic and huge indoor/outdoor gym, lovely spa and multiple dining venues. The food was delicious from simple poolside snacks to casual meals at Ha Lani, and we simply could not have been in a more picturesque location for a couple of celebratory dinners at The Canoe House, one of the best places to eat on the Big Island, imo. What hasn't changed is the sheer warmth of every team member you encounter, some being there from the early 80's when the Mauna Lani first opened. It is like being welcomed by family. Management and staff were always around to say hi and chat, doing everything they could to make a memorable stay. From the moment we were greeted to the time we left, we were able to relax and enjoy our family trip in beautiful surroundings with everyone in our party happy, content and quite grateful. It was great to be back.","Date of stay: July 2022","null","ui_bubble_rating bubble_50"
"1665328641-2226","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","DPS1981","San Carlos, California9 contributions3 helpful votes","Exceptional Setting","The Mauna Lani is a beautiful resort in a lovely setting.  A wonderful place to renew and refresh.  Staff are personable and attentive.  Food in the restaurant was delicious.  Special cultural activities make this resort unique.  Sunset views abound!","Date of stay: July 2022","null","ui_bubble_rating bubble_50"
"1665328641-2227","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","GNJ254","Temple, Texas14 contributions8 helpful votes","Heavenly","This is a beautiful, amazing resort. The property is filled with tastefully appointed pieces of art, culture and history. Uncle Dan is an irreplaceable gem. Please take yourself and your family to meet and spend a moment with him. He will make your trip that much more meaningful. The restaurants and the coffee shop are all  delicious. Special shout out to Cori, Taylor and Viola. They made us feel so incredibly welcome and are treasures. All the bar staff was equally friendly. Thank you Angie for making our events even more fun. The beach staff and activities were all great as well. Khell made our last day at the beach more enjoyable and relaxing. Our family had beautiful connecting rooms and everyone slept comfortably. The room attendants were always considerate and did a great job. This resort is one of the best we have ever stayed at. It’s definitely exceeded our expectations, but it was truly the people who work there who made it so special. Mahalo to you all!! We hope to be back soon.","Date of stay: July 2022","Trip type: Traveled with family","ui_bubble_rating bubble_50"
"1665328641-2228","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Stephen S","Boca Raton, Florida6 contributions2 helpful votes","Beautiful property with outstanding service","The Mauna Lani was an absolutely beautiful property with impeccable service.  The common areas were open and airy.  The room was well appointed, with a beautiful balcony overlooking the Pacific.  The staff was friendly and knowledgeable.","Date of stay: July 2022","null","ui_bubble_rating bubble_50"
"1665328641-2229","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","stephseltzer","Atlanta, Georgia1 contribution","Amazing property!","Our week at the Mauna Lani was amazing! The property was beautiful, the food was excellent and the staff was always available and accommodating!! The location on the island provided the most incredible sunsets. There was plenty to do and plenty of people to help make our experience a 10 out of 10. Even down to the beach staff… everyone was super friendly. We loved everything about this amazing resort!!","Date of stay: July 2022","null","ui_bubble_rating bubble_50"
"1665328641-2230","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","bryank702022","Austin, Texas1 contribution","Awkward Stay and Terrible Ending","None of the amenities were explained at check in. We constantly wanted to try things but didn’t because we were unsure so we explored OUTSIDE the resort which was amazing. Checkout was noon and before 8am a knock on the door and me going to answer in my boxers as housekeeping was opening the door was NOT pleasant.","Date of stay: July 2022","null","ui_bubble_rating bubble_30"
"1665328641-2231","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Patron9874","Paris, France1 contribution","family getaway","Excellent all, room clean and well appointed, pool was excellent, beach front beautiful and water calm, food was good. Setting is gorgeous, flowers and landscaping appropriate for Hawaii. We will be back.","Date of stay: June 2022","null","ui_bubble_rating bubble_50"
"1665328641-2232","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Journey700891","Carlsbad, California1 contribution1 helpful vote","Excellent Stay","Really enjoyed this property.  The layout was so serene and relaxing.  The staff were helpful, fun and friendly.   I particularly appreciated the diligent cleaning staff, supplying ample water and coffee per day, and doing an outstanding job.  Also the crew at the Surf Shack were terrific.  The early morning Sunrise Canoe paddle gave me chills.  Food also was very good - fresh, Hawaiian flair,  I came away incredibly relaxed and refreshed.","Date of stay: July 2022","null","ui_bubble_rating bubble_50"
"1665328641-2233","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Mike R","Chino Hills, California7 contributions","Great Resort, excellent staff","Although the architecture of the main building is quite dated the recent remodel more than makes up for it. The staff is very well trained and friendly. The food in both restaurants is excellent! Five star experience from start to finish. The location is a bit remote but that could be a plus if your primary goal is rest and relaxation.","Date of stay: July 2022","null","ui_bubble_rating bubble_50"
"1665328641-2234","https://www.tripadvisor.com/Hotel_Review-g2312116-d111599-Reviews-Mauna_Lani_Auberge_Resorts_Collection-Puako_Kohala_Coast_Island_of_Hawaii_Hawaii.html","Isi L","San Diego, California7 contributions","Excellent Babymoon!","Could not have asked for a better experience. Room was excellent. Service was above and beyond especially pool/beachside. 
CanoeHouse is by far the best restaurant on the Island. Had dinner there twice. Regretted not having dinner there every night.","Date of stay: July 2022","null","ui_bubble_rating bubble_50"
